,IDENT,NAME,LATITUDE,LONGITUDE,ICAO_ID,DECLINATION
8806,NC70,McKee,34.50488638888889,-79.10253472222222,,-8.83186
8807,95GA,McIntosh Fld,33.45594694444445,-84.94299527777778,,-4.93423
8808,VT36,McHv,44.47333611111112,-73.18875,,-13.91615
8809,ND05,McHs Hospital,47.803969444444434,-103.26915,,7.52530
8810,91MI,McHelipad,42.748888888888885,-85.47694444444444,,-5.80488
8811,1CO9,MCHD,37.36300283333333,-108.574571,,9.28612
8812,7MO7,McGuire Airfield,37.39974166666666,-94.20959444444445,,1.18158
8813,12OH,McGregor Airfield,39.8347775,-84.33466777777777,,-6.18806
8814,2TX5,McGregor,31.453496944444442,-97.75141111111112,,3.47796
8815,5TN4,McGraw's Backyard,35.67055555555555,-84.11583333333333,,-5.76633
8816,04NR,McGee 04,34.775555555555556,-77.39194444444446,,-9.86902
8817,02NR,McGee 02,35.591944444444444,-77.3775,,-10.00326
8818,01NR,McGee 01,34.196388888888876,-77.91944444444445,,-9.48123
8819,AK73,McGahan Industrial Airpark,60.725273611111106,-151.30223611111109,,14.79289
8820,XA12,McFarlin Ranch,30.694722222222218,-98.03277777777778,,3.62955
8821,2IL6,McDowell,39.88829722222222,-87.8165388888889,,-3.64540
8822,46IL,McDonough District Hospital,40.444194444444435,-90.66386111111113,,-1.56671
8823,OK28,McDaniel Aviation,34.22916666666667,-96.74916666666668,,2.89471
8824,8AK4,McCues,55.36748333333333,-131.7158111111111,,18.13047
8825,MD52,McCready Meml Hospital,37.9975,-75.85320277777777,,-11.23548
8826,TA54,McCrea,31.814697222222218,-100.91181388888891,,5.20239
8827,3NC4,McComb Fld,35.053483055555546,-80.40895333333334,,-8.11163
8828,0TS9,McClellan Creek,35.34010555555556,-100.629575,,5.21022
8829,7GA2,McClellan,30.77888888888889,-83.20194444444445,,-5.75670
8830,TCM,McChord Fld (Joint Base Lewis-McChord),47.137677777777775,-122.476475,KTCM,15.36066
8831,M83,McCharen Fld,33.584027777777784,-88.66669444444445,,-2.41115
8832,49XS,McCasland Ranch,31.44833333333333,-98.32111111111112,,3.79912
8833,15Z,McCarthy,61.43781908333333,-142.902503,PAMX,17.58854
8834,U02,McCarley Fld,43.2092488888889,-112.34958527777779,,11.68400
8835,TFP,McCampbell-Porter,27.913031666666665,-97.21148722222223,KTFP,3.17797
8836,25ID,McCall United States Forest Service,44.89083333333333,-116.10305555555556,,13.30213
8837,6FA7,McCall Storage,30.15722222222222,-81.53388888888887,,-6.73613
8838,AL04,McCall,34.47958333333334,-86.77111111111111,,-3.80155
8839,2TS9,McBee Fld,32.757416666666664,-96.05722222222221,,2.47740
8840,1AR4,McAlister Airpark,36.16222222222222,-93.60722222222222,,0.81330
8841,8M6,Mc Ville Muni,47.77031666666666,-98.18491388888887,,3.82352
8842,5IS9,Mc Pherson,40.33378611111112,-91.05032083333332,,-1.26692
8843,MPR,Mc Pherson,38.35244444444445,-97.69130555555556,KMPR,3.50899
8844,5MI9,Mc Phail Corporation,42.660310277777775,-83.15548805555557,,-7.50501
8845,7MI1,Mc Phail,42.57225500000001,-83.39438027777777,,-7.31638
8846,6TE7,Mc Neill Ranch,34.83755555555556,-101.57878777777779,,5.70589
8847,WA92,Mc Neil Island Emergency Pad,47.19620777777778,-122.66262944444445,,15.40765
8848,SC03,Mc Neil,33.55931666666666,-80.6483388888889,,-7.74842
8849,2IL3,Mc Neal's Fld,41.51586722222222,-90.37957277777777,,-1.88247
8850,59OR,Mc Nary Dam,45.931935277777775,-119.29668055555555,,14.40882
8851,50WY,Mc Murry,42.82666666666667,-106.25416666666666,,8.85877
8852,MMV,Mc Minnville Muni,45.194555555555546,-123.13605555555556,KMMV,15.01808
8853,4NE1,Mc Millan Ranch,41.75416888888889,-99.75456583333332,,4.92026
8854,CA62,Mc Millan,35.719134999999994,-120.7679525,,12.52939
8855,0WI9,Mc Manus Hoonch-Na-Shee-Kaw,42.931389444444434,-89.33872916666668,,-2.84536
8856,8XS6,Mc Manus Fld,33.452222222222225,-96.83277777777779,,2.94614
8857,68WA,Mc Mahon Fld,46.39374027777777,-120.22171972222222,,14.73033
8858,GA94,Mc Lendon,33.4915025,-84.48937166666667,,-5.24312
8859,3LL8,Mc Leansboro,38.07421444444445,-88.53755194444444,,-2.91775
8860,2.00E+07,Mc Lean/Gray County,35.24686111111111,-100.54680555555555,,5.15959
8861,5P2,Mc Laughlin Muni,45.7968175,-100.78425777777778,,5.73438
8862,66OK,Mc Laughlin Farm,34.08898416666667,-96.42165972222223,,2.69242
8863,2G6,Mc Laughlin,37.320555555555565,-77.34583333333333,,-10.30082
8864,MS70,Mc Lain - Calico,32.735411944444444,-88.9258875,,-2.16198
8865,5OI8,Mc Knight,40.19034083333333,-82.65461305555556,,-7.42753
8866,48FL,Mc Kinnon Airpark,30.79856666666667,-87.47328888888889,,-2.95719
8867,OG29,Mc Kinnon Airpark,45.43067583333333,-122.24203194444445,,14.91928
8868,OI57,Mc Kinney Fld,38.92701194444445,-83.98854194444445,,-6.29934
8869,3NK0,Mc Kinney,43.20311583333334,-77.90251166666667,,-11.11123
8870,INR,Mc Kinley Ntl Park,63.73259833333334,-148.91063833333334,PAIN,15.90497
8871,T30,Mc Kinley Fld,28.82225,-99.10902777777777,,4.18136
8872,81AK,Mc Kinley Country,62.56769083333334,-150.23602138888887,,15.32936
8873,9XS4,Mc Keon Aviation,33.73432777777778,-96.62770833333332,,2.82073
8874,6TE9,Mc Kenzie Fld,32.816802222222236,-94.61687,,1.58149
8875,00S,Mc Kenzie Bridge State,44.18155555555556,-122.08555555555556,,14.60492
8876,2SD1,Mc Kennan Hospital,43.53414166666666,-96.71504944444445,,2.80149
8877,MKL,Mc Kellar-Sipes Rgnl,35.599880555555565,-88.91561194444445,KMKL,-2.41522
8878,5CO2,Mc Kee Medical Center,40.41226944444443,-105.05117222222222,,7.97850
8879,UT16,Mc Kay-Dee Hospital Center,41.18293333333333,-111.95501666666668,,11.19338
8880,05NE,Mc Kay,41.72223305555556,-98.30895833333334,,3.94840
8881,SC29,Mc Kay,34.110712222222226,-79.90145500000001,,-8.28933
8882,AL95,Mc Intosh Community,31.27350361111111,-88.01250055555555,,-2.64473
8883,OH59,Mc Intosh,39.69588805555555,-84.44855833333334,,-6.08598
8884,0VA6,Mc Guire Va Medical Center Pad,37.496091666666665,-77.46231388888889,,-10.26404
8885,WRI,Mc Guire Fld (Joint Base Mc Guire Dix Lakehurst),40.01558352777778,-74.59169913888887,KWRI,-12.25399
8886,66KY,Mc Grew,37.507555833333335,-86.2055275,,-4.53754
8887,PWG,Mc Gregor Exec,31.48491666666667,-97.3165277777778,KPWG,3.22914
8888,73WT,Mc Gregor,46.71721388888889,-118.09741944444444,,14.27181
8889,MCG,Mc Grath,62.95278391666667,-155.60704805555554,PAMC,13.20463
8890,16Z,Mc Grath,62.957985,-155.5931791666667,,13.21069
8891,5AL1,Mc Gowin Fld,31.68071277777777,-86.68191694444445,,-3.57154
8892,AL35,Mc Ginnis,30.61963638888889,-87.7044325,,-2.78727
8893,32NE,Mc Ginn Ranch,41.72111083333333,-100.08763277777777,,5.13733
8894,FL61,Mc Ginley,29.026090277777772,-82.212315,,-6.16429
8895,8TE9,Mc Gill Ranch,29.89116666666667,-95.73266666666667,,2.32261
8896,18II,Mc Gill,40.120036944444436,-86.06832027777777,,-4.97026
8897,TYS,Mc Ghee Tyson,35.81109,-83.99406888888889,KTYS,-5.86746
8898,7M1,Mc Gehee Muni,33.620221111111114,-91.36484055555556,,-0.57974
8899,AR63,Mc Gehee Desha County Hospital,33.61799722222222,-91.39303611111113,,-0.56064
8900,MS49,Mc Gehee Air Park,31.162953055555555,-90.81732416666668,,-0.78547
8901,24NC,Mc Gee Fld,35.127222222222215,-80.47500000000002,,-8.08101
8902,67OR,Mc Gee,45.233730277777774,-122.8564852777778,,14.98093
8903,TN84,Mc Gavock,36.20838805555556,-86.67916333333334,,-4.05209
8904,58XS,Mc Entire's Lazy V Ranch,31.830693611111112,-101.05594527777778,,5.27721
8905,MMT,Mc Entire JNGB,33.92077038888889,-80.80114222222224,KMMT,-7.70340
8906,5TS4,Mc Entire,33.14456333333333,-97.60169361111109,,3.40521
8907,20V,Mc Elroy Airfield,40.05343472222222,-106.3689772222222,,8.61240
8908,CO74,Mc Elroy,40.00277777777778,-106.45222222222222,,8.64764
8909,03MU,Mc Donnell,38.491944444444435,-94.41235555555555,,1.28568
8910,AR12,Mc Donald's Strip,35.318986111111116,-92.03238888888887,,-0.22454
8911,77IS,Mc Donald's Plaza,41.84805555555556,-87.94444444444444,,-3.79028
8912,8FL1,Mc Donald's Fld,27.196994444444453,-81.91563972222222,,-6.11305
8913,6PN9,Mc Donald's,40.886197777777774,-76.15354611111111,,-11.61659
8914,5TS5,Mc Donald Ranch,28.65109111111111,-99.28864694444445,,4.27052
8915,GA84,Mc Donald,34.20398777777778,-84.05129833333334,,-5.62420
8916,0TN5,Mc Donald,35.86736111111111,-86.49777777777778,,-4.14169
8917,26U,Mc Dermitt State,42.01030555555555,-117.72713888888887,,13.17506
8918,44TS,Mc David Ranch,30.577686111111113,-98.83365361111109,,4.06654
8919,90IN,Mc Daniel's Fld,39.40893611111111,-86.44416166666667,,-4.60041
8920,0FL9,Mc Daniel Ranch Inc,26.39388888888889,-81.02305555555556,,-6.55643
8921,LA83,Mc Cutcheon Fld,30.896013055555557,-91.0459375,,-0.61917
8922,1OK4,Mc Curtain Meml Hospital,33.883691666666664,-94.81070277777779,,1.67873
8923,4O4,Mc Curtain County Rgnl,33.90936111111111,-94.85936111111108,,1.70932
8924,LL90,Mc Curdy Strip,42.44585027777777,-88.90010583333334,,-3.12818
8925,61OI,Mc Cullough Hyde Hospital,39.51258333333333,-84.74193333333334,,-5.84914
8926,02CO,Mc Cullough,37.64333472222222,-106.04697,,8.19568
8927,IL56,Mc Culley,40.220310277777784,-88.25366138888889,,-3.35726
8928,12XS,Mc Croskey Fld,34.9547,-91.837925,,-0.33734
8929,2AR4,Mc Crory/Morton,35.22841666666667,-91.09316666666666,,-0.86629
8930,18I,Mc Creary County,36.695388888888886,-84.39150000000002,,-5.71021
8931,OK46,Mc Crays,36.958914722222225,-98.07534111111109,,3.73927
8932,TE35,Mc Coy Bldg Sup 16,29.69466916666667,-98.14695333333334,,3.68340
8933,3IS1,Mc Coy,39.700042222222216,-89.20897055555555,,-2.58661
8934,88PA,Mc Coy,40.53923333333333,-80.41312027777778,,-8.99643
8935,S19,Mc Cormick County,33.908096944444445,-82.26693,,-6.76470
8936,MCK,Mc Cook Ben Nelson Rgnl,40.20627777777778,-100.59208333333332,KMCK,5.40242
8937,CA42,Mc Conville Airstrip,33.64361111111111,-117.42916666666667,,11.44385
8938,04NE,Mc Connell Fld,41.15999333333333,-101.2990525,,5.88376
8939,IAB,Mc Connell AFB,37.623115972222216,-97.26762916666668,KIAB,3.22929
8940,MCB,Mc Comb/Pike County/John E Lewis Fld,31.178444444444448,-90.47186111111112,KMCB,-1.01222
8941,SN49,Mc Collough Airfield,39.685275,-97.97115555555555,,3.70389
8942,7G2,Mc Clusky Muni,47.462047222222225,-100.48722916666668,,5.56494
8943,56MO,Mc Clurg,36.970893333333336,-93.92409666666668,,0.99999
8944,CRQ,Mc Clellan-Palomar,33.12825,-117.28008333333334,KCRQ,11.31176
8945,WA80,Mc Clellan Fld,45.89427972222222,-122.54815472222221,,15.08141
8946,MCC,Mc Clellan Airfield,38.66763888888889,-121.40061111111113,KMCC,13.26714
8947,IS54,Mc Christy,39.644694444444454,-89.14574444444445,,-2.62813
8948,8PN3,Mc Cauley's,41.38333333333333,-79.5,,-9.74274
8949,O44,Mc Caslin,35.09229277777778,-97.33641777777777,,3.25974
8950,2IL1,Mc Cartney,42.41390388888889,-89.32928000000001,,-2.79064
8951,PS11,Mc Cardle Farm,40.64534888888889,-77.55527166666667,,-10.78081
8952,MYL,Mc Call Muni,44.88874416666667,-116.10175194444444,KMYL,13.30130
8953,3NC6,Mc Cachren Fld,35.31180833333333,-80.64423472222222,,-8.00152
8954,OI77,Mc Ardle,41.215885833333346,-83.55798527777776,,-6.96209
8955,MFE,Mc Allen Miller Intl,26.17583333333333,-98.23861111111113,KMFE,3.72197
8956,13OK,Mc Alester Rgnl Hospital,34.93560277777777,-95.74998611111113,,2.26185
8957,MLC,Mc Alester Rgnl,34.88238888888889,-95.78347222222222,KMLC,2.28392
8958,MBS,Mbs Intl,43.532926944444434,-84.07963583333333,KMBS,-6.99073
8959,PS30,Mbb,39.98760833333333,-75.58020916666666,,-11.74482
8960,PS95,Mazzuca,40.68620083333333,-76.21022194444444,,-11.54568
8961,VA73,Mazza,37.244595,-77.49415277777777,,-10.20375
8962,D56,Mayville Muni,47.47684166666666,-97.32808194444445,,3.15771
8963,IL63,Mays Aviation,40.70003444444445,-88.67506222222221,,-3.09457
8964,NRB,Mayport NS (Adm David L McDonald Fld),30.391374194444445,-81.42452116666666,KNRB,-6.83521
8965,97MN,Mayo Clinic Health System-Red Wing,44.559352777777775,-92.57275277777778,,-0.45353
8966,WN25,Mayo Clinic Health System-Red Cedar,44.883788888888894,-91.90089722222223,,-1.02514
8967,78WI,Mayo Clinic Health System-Oakridge,44.5775138888889,-91.21161111111113,,-1.54825
8968,WI34,Mayo Clinic Health System-Northland,45.397036111111106,-91.83979166666666,,-1.12957
8969,3MN6,Mayo Clinic Health System-Mankato,44.163999999999994,-93.98316666666666,,0.69362
8970,68WI,Mayo Clinic Health System-Franciscan Healthcare,43.80409166666666,-91.23981111111112,,-1.44240
8971,WS38,Mayo Clinic Health System-Eau Claire,44.81366666666666,-91.512,,-1.33189
8972,0MN1,Mayo Clinic Health System - New Prague,44.54618333333333,-93.57485277777779,,0.34499
8973,30MN,Mayo Clinic Health System - Albert Lea,43.65269722222222,-93.37158611111109,,0.25153
8974,95MN,Mayo Clinic Fairmont,43.6395,-94.44906388888887,,1.08749
8975,AZ74,Mayo Clinic Arizona,33.657666666666664,-111.95758333333332,,9.98280
8976,99MN,Mayo Clinic - St Marys Hospital,44.01975694444446,-92.48306,,-0.47653
8977,6FL1,Mayo Clinic,30.264972222222227,-81.44086111111113,,-6.80838
8978,56NY,Maynard's,43.32533638888889,-78.04973916666667,,-11.05000
8979,93TE,Mayhew Ranch Nr 1,29.80963583333333,-102.90849583333332,,6.06339
8980,5LL3,Mayhall,39.76947777777778,-88.09531694444445,,-3.42411
8981,M25,Mayfield Graves County,36.76963888888889,-88.58466666666666,,-2.75673
8982,AL76,Mayfield (Pvt),32.848736944444454,-86.86998833333332,,-3.56495
8983,1D4,Mayfield,40.992556388888886,-81.43177916666667,,-8.40302
8984,37MO,Mayes Homestead,39.56612777777777,-94.18469166666668,,1.08468
8985,VG24,Mayers,37.78180888888889,-77.4938725,,-10.29441
8986,IN72,Mayer,40.78593333333333,-85.2442,,-5.67112
8987,1MD8,Mayberry Run,39.682877500000004,-77.09720472222223,,-10.85941
8988,60MI,Maybee,42.041430555555564,-83.56687777777778,,-7.09693
8989,OK54,May Ranch,36.996696388888886,-99.00482277777779,,4.31613
8990,MYK,May Creek,61.33616111111111,-142.68588611111107,,17.63273
8991,0U8,May,44.61033333333334,-113.89486111111113,,12.50919
8992,13VG,May,37.30788333333333,-80.10006666666666,,-8.64836
8993,TX96,Maxwell Fld,33.399280555555556,-97.25696138888887,,3.20180
8994,8KS,Maxwell Aviation,38.27869444444444,-98.07805,,3.75879
8995,MXF,Maxwell AFB,32.382944444444455,-86.36577777777777,KMXF,-3.85669
8996,47KS,Maxwell,38.770555555555546,-95.27444444444444,,1.87854
8997,3NC7,Maxwell,36.51929527777778,-81.13675333333335,,-7.86601
8998,89NY,Maxson Airfield,44.31671722222222,-75.89967333333334,,-12.52147
8999,8WN8,Mave's Lakeview Road,45.235125,-87.06752777777777,,-4.98864
9000,WI90,Maverick Fld,45.65436666666667,-87.95515833333332,,-4.34411
9001,5T9,Maverick County Meml Intl,28.857092777777783,-100.51346777777779,,4.88789
9002,82C,Mauston-New Lisbon Union,43.838766722222225,-90.13773355555556,,-2.32344
9003,1TN5,Maury Rgnl Hospital,35.55618388888889,-87.05389472222221,,-3.71839
9004,MRC,Maury County Rgnl,35.5543386111111,-87.17914,KMRC,-3.63046
9005,MU72,Maune Flightpark,38.42469166666667,-90.89758611111112,,-1.22856
9006,VT03,Maule's Roost,44.088671111111104,-72.98094916666666,,-13.91241
9007,56AZ,Mauldin Airstrip,33.48198333333333,-113.00212749999999,,10.27384
9008,22HI,Maui Meml Medical,20.88525,-156.49030555555555,,9.52411
9009,74AK,Maud Road Strip,61.58231111111112,-148.99698055555555,,15.69680
9010,30MO,Matzie,37.645875833333335,-92.49461472222221,,-0.02939
9011,5VA4,Matts,37.72158888888889,-77.22034027777778,,-10.43960
9012,21N,Mattituck,40.986944444444454,-72.51913888888889,,-13.40881
9013,71MN,Mattison's,45.28183333333333,-92.96655555555556,,-0.20300
9014,IN58,Mattingly Fld,39.501334722222225,-86.26292361111109,,-4.74500
9015,IA62,Matthias Fld,43.3746,-92.30827361111109,,-0.55814
9016,86TE,Matthews Ranch,32.6478,-98.14813611111113,,3.71820
9017,42GA,Matthews,33.98093444444444,-84.56326611111109,,-5.25252
9018,NJ09,Matthews,40.79176472222222,-75.07045166666666,,-12.16769
9019,8MI3,Mattawan Airpark,42.19726666666666,-85.8061861111111,,-5.46806
9020,74WA,Mattawa Air Strip,46.732634444444436,-119.70225777777777,,14.68684
9021,55TE,Matt Doyle Airpark,29.418272222222228,-94.90446666666668,,1.84761
9022,92AK,Mat-Su Rgnl Medical Center,61.56224444444444,-149.260325,,15.60209
9023,2WI6,Matson,42.91361305555555,-89.18622611111111,,-2.96272
9024,08MT,Matovich,47.06386277777778,-108.81736916666668,,10.72057
9025,35ME,Matinicus Island,43.87143333333334,-68.89355555555558,,-15.40128
9026,LS84,Matidora,29.449225,-89.62370833333333,,-1.43183
9027,2PS3,Mathna,40.01676111111111,-77.04136749999998,,-10.95408
9028,MY42,Mathis,47.86384583333334,-95.52695555555556,,1.67916
9029,MN29,Mathieu Landing,47.39407222222222,-92.48815277777778,,-0.82041
9030,8C4,Mathews Meml,41.763354166666666,-91.15293583333334,,-1.31259
9031,TN90,Mathews,35.169444444444444,-85.265,,-4.91734
9032,CD49,Matheson,39.17693222222222,-103.87995444444445,,7.24504
9033,14TT,Mathers Fld,36.04714722222222,-100.52080277777776,,5.18014
9034,1OH3,Mather Fld,41.405563888888885,-82.76230277777778,,-7.55903
9035,WI97,Mathaire Fld,43.25777,-89.06483222222221,,-3.10151
9036,NK54,Matejka Fld,42.17674111111111,-76.64105888888889,,-11.61716
9037,NK74,Match Mate,42.74451472222222,-76.66355750000002,,-11.72906
9038,02TA,Matagorda Shore Facility,28.721375,-95.87385027777779,,2.42626
9039,3XA2,Matagorda Rgnl Medical Center,28.979888888888887,-95.99233055555555,,2.48877
9040,81TA,Masterson,29.55661777777777,-98.92947388888891,,4.09987
9041,61KS,Masters Fld,39.758884444444455,-95.09580527777777,,1.72726
9042,3ME8,Mast Cove,43.99498333333334,-70.64133333333334,,-14.84223
9043,3TN8,Massingale,35.7639675,-84.18741472222223,,-5.72955
9044,X50,Massey Ranch Airpark,28.97891666666667,-80.92477777777778,,-6.95852
9045,AZ34,Massey Farm,34.69142777777777,-114.09773888888887,,10.79658
9046,MD1,Massey Aerodrome,39.29936111111111,-75.79938888888887,,-11.49877
9047,67PN,Masser Fld,40.63341972222222,-76.59690694444444,,-11.32283
9048,7OI9,Massengill,40.068956388888886,-82.13597444444446,,-7.76402
9049,MSS,Massena Intl-Richards Fld,44.93624111111111,-74.84511972222222,KMSS,-13.23568
9050,96NY,Massaro,41.382777777777775,-73.73833333333333,,-12.94291
9051,MA68,Massachusetts Mutual Life Insurance Company,42.11623275,-72.54255927777777,,-13.64033
9052,0MA1,Massachusetts General Hospital,42.36368333333333,-71.06922777777777,,-14.29505
9053,93MT,Masonry Fld,48.10083333333333,-114.08916666666666,,13.25237
9054,3KY3,Mason Valley,38.03833333333333,-85.35944444444443,,-5.20654
9055,TEW,Mason Jewett Fld,42.56576777777777,-84.42320611111111,KTEW,-6.56213
9056,9WA8,Mason General Hospital,47.22658888888889,-123.11398333333332,,15.49221
9057,31IS,Mason District Hospital,40.30615,-90.054476,,-2.01262
9058,LDM,Mason County,43.96252777777778,-86.40791666666668,KLDM,-5.29198
9059,T92,Mason County,30.732193027777768,-99.18400597222221,,4.25806
9060,3I2,Mason County,38.91463888888889,-82.09858333333331,,-7.60091
9061,MCW,Mason City Muni,43.15780555555556,-93.33125,KMCW,0.25538
9062,9NY6,Mason Airway,42.32480527777777,-74.98627333333333,,-12.53556
9063,NH76,Mason Airfield,42.728975,-71.78423888888891,,-14.09628
9064,23OK,Mash,34.85868388888889,-97.62781055555556,,3.43678
9065,MYZ,Marysville Muni,39.856429166666665,-96.6307125,KMYZ,2.79750
9066,NV04,Marys River Ranch,41.31630611111111,-115.25005833333331,,12.33900
9067,2W5,Maryland,38.59704861111111,-77.07245833333333,,-10.67535
9068,5OH3,Mary Rutan,40.377275,-83.7541,,-6.68570
9069,NE90,Mary Lanning Meml Hospital,40.59176388888889,-98.3882277777778,,3.99097
