"dateonly","timeonly","DATE","CALLSIGN","POD","PRIMARYCODE","SECONDARYCODES","REPORTINGFACILITY","REMARKS","MORID.CEDAR","FACILITY.CEDAR","UTCTIME.CEDAR","UTCTIME24.CEDAR","CALENDARDATE.CEDAR","NEARESTAIRPORT.CEDAR","AIRSPACECLASS.CEDAR","ACLOCATION.CEDAR","ACALTITUDE.CEDAR","ACHEADING.CEDAR","RELATIVECLOCKPOSITION.CEDAR","UASLONG.CEDAR","UASLAT.CEDAR","SUMMARY.CEDAR","QAFINDINGS.CEDAR"
2019-02-09,"00:48","2019-02-09T00:48Z","FWK101","DEN","UAS",NA,"PBI","PIC reported a white UAS 700 feet below their Aircraft while E bound at 1,400 feet 4 NM W of PBI. No evasive action taken. Palm Beach Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-09,"06:29","2019-02-09T06:29Z","QXE2608","DEN","UAS",NA,"P80","PIC reported a red and white UAS at 5,600 feet while on final to PDX. No evasive action taken. LEO notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-10,"02:49","2019-02-10T02:49Z","SWA5882","DEN","UAS",NA,"WOC","PIC observed a UAS between .5-1 NM off their right side while WNW bound at 5,000 feet 3 NM ESE of San Jose, CA. No evasive action reported. LEO notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-10,"02:53","2019-02-10T02:53Z","N9635H","DEN","UAS",NA,"FFZ","PIC reported a black UAS traveling W bound 400 feet above their aircraft while SE bound at 2,400 feet .5 NM NW of FFZ, Falcon Field, Mesa, AZ. No evasive action taken. Mesa PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-10,"03:03","2019-02-10T03:03Z","N201MW","DEN","UAS",NA,"NEW","PIC reported a UAS while N bound at 500 feet 1 NM S of NEW. No evasive action taken. New Orleans PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-10,"04:55","2019-02-10T04:55Z",NA,"DEN","UAS",NA,"WOC","MHT, Manchester, NH. A pilot on the ramp reported a UAS over the E side of the airport at 200 feet. No aircraft involved. Londonderry PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,"00:41","2019-02-11T00:41Z","N2244B","DEN","UAS",NA,"SRQ","Aircraft reportedaUASwhile S bound at 1,200 feet, 1.5 NM S of SRQ. No evasive action taken. Law enforcement notification not reported. N ofurther UASsightings reported. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,"01:03","2019-02-11T01:03Z","N9163J","DEN","UAS",NA,"YUM","PIC reported a UAS 200 feet off their right wing while NNE bound at 1,800 feet 11 NM SE of Yuma, AZ. No evasive action reported. Yuma Base Security notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,"03:52","2019-02-11T03:52Z","AAL2440","DEN","UAS",NA,"MIA","Reported a green quad copter 11.3 NM W at 2,900 FT while on final to RWY 09. No evasive action taken. Miami-Dade PD contacted at 06-876-7373.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,"06:37","2019-02-11T06:37Z","NJT781","DEN","UAS",NA,"BED","Reported a green laser on left side while ESE bound at 10,000 FT 2 NW BED. No injuries reported. Massachusetts State PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,"07:11","2019-02-11T07:11Z","SKW3574","DEN","UAS",NA,"NCT","PIC reported a quad copter UAS pass 200 feetin front of them while SE bound at 10,000 feet 10 NM SE of FMG VOR. No evasive action taken. Washoe County Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,"07:27","2019-02-11T07:27Z","YV3430","DEN","UAS",NA,"MIA","PIC reported a UAS 50 feet from their aircraft at 1,600 feet while on 5 NM final to RWY 09L at OPF. No evasive action taken. Miami-Dade PD notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-12,"04:14","2019-02-12T04:14Z","BAW283","DEN","UAS",NA,"LAX","PIC reported a UAS heading E bound off their left side while on final to RWY 24R at 2,300 feet. No evasive action reported. LEO Helicopter was notified on frequency with negative findings.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-12,"06:18","2019-02-12T06:18Z","N1605R","DEN","UAS",NA,"SJU","Reported a green laser on right side while E bound at 1,400 FT 6 W SJU. No injuries reported. Puerto Rico PD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-12,"06:24","2019-02-12T06:24Z",NA,"DEN","UAS",NA,"RCA","AFB Security forces reported a mini version of a general atomics MQ-9 reaper UAS at 100 FT VCNTY of Ellsworth AFB. Unknown if outside LEO contacted. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-12,"21:38","2019-02-12T21:38Z","IBK4906","DEN","UAS",NA,"FLL","PIC reported a black and white quad copter UAS at 400 feet while on final to RWY 10L. No evasive action taken. LEO notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-13,"23:58","2019-02-13T23:58Z",NA,"DEN","UAS","MOR","DFW","DFW operations UAS detection equipment detected a UAS that could not be visibly verified. They are attempting to retrieve a registration number and flight history of the flight path of the UAS. No impact to operations. 2244 CLOSEOUT: DFW reports they were unable to ID UAS. NFA. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-14,"03:41","2019-02-14T03:41Z",NA,"DEN","UAS",NA,"SW1","NFW Base Security personnel observed a UAS over the base. No other details provided. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-14,"20:30","2019-02-14T20:30Z","FLC84","DEN","UAS",NA,"SAT","PIC reported a white quadcopter at 2,000FT from10 o'clock position while SW bound at 2,300FT 2 NM SE of SAT while VFRchecking the glideslope RWY 31L. No evasive action taken. San Antonio PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-14,"23:38","2019-02-14T23:38Z","EDV3307","DEN","UAS",NA,"ZDC","Reported sighting a UAS off of the right side at same altitude while descending through FL220,15 NM NE of EYF. No evasive action taken. Bladen county Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-14,"23:43","2019-02-14T23:43Z","SKW3759","DEN","UAS",NA,"N90","Aircraft reporteda 4 rotor UAS whileNE boundat 3,000 feet, 6 NME of LGA.No evasive action taken. NYPD Aviation Unit notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-15,"03:43","2019-02-15T03:43Z","N4165U","DEN","UAS",NA,"SJU","SIG ATCT reported aircraft reported a red and black quad rotor UAS off the right side 400 feet below while E bound at 1,000 feet 9 NM W of SJU VOR. No evasive action taken. Fura Aviation PD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-16,"01:54","2019-02-16T01:54Z","DLH418","NCRCC","UAS",NA,"IAD","PIC reported a white UAS moving E to W at approximately 2,000 feet while on 6 mile final to runway 19C. No evasive action reported. Louden County Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-16,"02:36","2019-02-16T02:36Z",NA,"NCRCC","UAS","LAW ENFORCEMENT","NCRCC","DCA-1: Incident occurred at 1835 (1335L), first notification was made by Pentagon Police (Thomas Shannon) at 1925 (1425L). The Pentagon Police and Arlington PD received a report of a UAS being operated at 675 N Randolph Street, Arlington, VA. (approximately DCA300003.5). According to reports, the UAS was not being operated above the height of the building (unknown height / floors). It was also initially reported that they had received approval for the operation from the FAA. TSA NCRCC, FAA NCRCC and DCA ATCT were unable to locate any information on the operation. When Arlington PD arrived at the scene (1835Z /1335L),the UAS was flying and they ordered it down and the pilot complied immediately. They estimate that it had been flying for approximately 5 minutes. When FAANCRCC queried them reference having FAA approval, they replied that was not the case as the operator landed the aircraft immediately. POC for the Arlington PD: Lt Dan Murphy,. UAS Operator: Edgar Romero, Washington Digital Media, who stated that he was working for the construction company who was erecting a pedestrian walkway for the owners of the building. MOR completed by DCA. MX notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-16,"21:38","2019-02-16T21:38Z","N838GS","DEN","UAS",NA,"DAB","Observed a white quad-copter UAS while NW bound at 700 feet 3 N of St. Augustine. No evasive action taken. St. Johns County Sheriff notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-16,"22:13","2019-02-16T22:13Z","N910A","DEN","UAS",NA,"FXE","Observed a black and red UAS while W bound at 1,000 feet 2 NM W of FXE. No evasive action taken. Broward County Sheriff notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-16,"23:34","2019-02-16T23:34Z","N1174X","DEN","UAS",NA,"TUS","Reported 2 quad-copters off left wing while SW bound at 1,000 feet over San Javier Mission 3 W of TUS. LEO notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-17,"02:27","2019-02-17T02:27Z","JBU224","DEN","UAS",NA,"N90","Reported a UAS at the 12 o'clock position while NW bound at 3,000 feet 15 NM SE of JFK. No evasive action taken. No specific description of the UAS given. NYPD Aviation Unit notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-18,"22:28","2019-02-18T22:28Z","DAL2940","DEN","UAS",NA,"ATL","Reported a yellow quad-copter UAS 300 feet below aircraft at 3,100 feet off right side whileW bound 5 NM E of ATL. No evasive action taken. Atlanta PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-18,"22:37","2019-02-18T22:37Z","SWA794","NCRCC","UAS",NA,"PCT","DCA043022 reported two drones at 5,000 and 5,500 feet at 1730. No report whether evasive action was taken. Howard Co PD called at, NFA. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-19,"01:15","2019-02-19T01:15Z","N66DD","DEN","UAS",NA,"LAX","Report of a black and red quad copter UAS at 600 feet 2 NM E LAX (vicinity of new stadium construction site). No evasive action reported.LAX airport operations notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-19,"03:13","2019-02-19T03:13Z","N728P","DEN","UAS",NA,"LWM","Reported white UAS 2100 feet 1 NM W Lawrenceville, GA. Evasive action not reported. LEO not notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-20,"13:50","2019-02-20T13:50Z",NA,"DEN","UAS",NA,"ZLA","Security guard at the Diablo Canyon Nuclear Power Plant, San Luis Obispo, CA reported a possible low flying Aircraft or UAS pass over the plant. California Highway Patrol notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-20,"20:43","2019-02-20T20:43Z","ENY3930","DEN","UAS",NA,"DFW","ENY3930 reported UAS from the right side while Sbound at 3,000, 3 NM W of Arlington. No evasive action taken. DFW DPS notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-21,"07:03","2019-02-21T07:03Z",NA,"DEN","UAS",NA,"CON","New Hampshire State PD reported sighting a Quad-copter hovering at approximately 100 feet over I-93, 2 NM W of Concord. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-21,"17:04","2019-02-21T17:04Z",NA,"DEN","SUSPICIOUS ACTIVITY","UAS","TSOC","Open media source reports, Dublin International Airport temporarily suspended flight operations in response to unauthorized UAS activity over the airport. ATCSCC, AWO, NB,G2notified. 1220 CLOSEOUT: TSOC reports operations resumed. NB notified. ATCSCC, AWO notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-21,"23:03","2019-02-21T23:03Z","RPA4475","NCRCC","TOI-NCR FRZ","MOR, TOI, UAS","PCT","DCA-1 UAS: RPA4475 reported UAS near altitude 4,000 feet at approximately the DCA175009. More details to follow. 1830: PCT reports they contacted PG County PD at. DCA ATCT and RPA attempting to reach pilot to get more details on UAS. 1840: RPA4475 pilot called back at reported the UAS was off his left side AT altitude 4000. It was black and red and appeared to be a quad copter. The location was near the JARAL fix on the approach to DCA. PCT will file an MOR. Closeout: PG County PD stated they had no record of a UAS report. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-22,"04:19","2019-02-22T04:19Z","ASA221","DEN","UAS",NA,"LAX","Reported sighting a white UAS over a stadium under construction while SW bound at 700 feet on a 2 NM final. LAWA City Operations notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-22,"04:23","2019-02-22T04:23Z","FDX734","DEN","UAS",NA,"GSO","Reported sighting a silver UAS 500 feet above while Ebound at 9,000 feet over Winston-Salem. No evasive action taken. Forsythe County Sheriff notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-23,"04:46","2019-02-23T04:46Z","DCM6132","DEN","UAS",NA,"OPF","PIC reported a UAS 200 feet below their aircraft whileat 1,700 feet near the initial approach fix (JARNO)onfinal to RWY 12, 10-12 NM NW of OPF. No evasive action reported. LEO notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-24,"01:34","2019-02-24T01:34Z","RPA4358","DEN","UAS",NA,"RSW","PIC observed a UAS while NW bound at 1,500 feet 13 NM SE of RSW. No evasive action reported. Collier County Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-24,"01:37","2019-02-24T01:37Z","MSQT40","DEN","UAS",NA,"P50","PIC reported a silver fixed wing UAS 400 feet below their Aircraft off the left side while E bound at 2,300 feet 1.5 NM final to RWY 07R. No evasive action reported. Phoenix PD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-24,"01:41","2019-02-24T01:41Z","QXE2856","DEN","UAS",NA,"ZLA","PIC reported a black quad copter UAS at 5,000 feet while N bound 5 NM S of Burbank, CA. No evasive action taken. LAPD Aviation Unit notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-24,"22:49","2019-02-24T22:49Z","COBALT818","DEN","UAS",NA,"SAV","Reported an orange, red and black UAS off the left side while W bound at 1,800 feet 5 mile final to Runway28. No evasive action taken. LEO notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-24,"23:48","2019-02-24T23:48Z",NA,"DEN","UAS",NA,"SQL","ARPT vehicle reportedUASat 1,500 feet, 1 NM NW of SQL.No impact to operations.SanMateoPD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-25,"03:02","2019-02-25T03:02Z",NA,"DEN","UAS",NA,"RHV","ATCT observed a UAS operating W of RWY 31L at or below 1,000 feet for approximately 25 minutes. San Jose PD)and Airfield OPS called and responded, unable to locate operator. No aircraft or ATC services impacted. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-25,"08:32","2019-02-25T08:32Z","VTE599","DEN","UAS",NA,"RNO","Reported observing a UAS with amber lightingpass under theright side wing while Sbound at 5,500 feet on a 2 NM final for RWY 16L. No evasive action taken. LEO notified via 911.  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-25,"23:19","2019-02-25T23:19Z","SWA37","DEN","UAS",NA,"P50","Reported a UAS at same altitude while W bound at 6,500 feet 10 WNW of PHX. No specific description of UAS reported. No evasive action taken. Phoenix PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-25,"23:21","2019-02-25T23:21Z","AAL2025","DEN","UAS",NA,"ZAB","Reported a UAS within 100 feet while E bound at 15,000 feet 33 NE of PHX. No description of the UAS was reported. No evasive action taken. AZ State Police notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-26,"05:12","2019-02-26T05:12Z","N2911W","DEN","UAS",NA,"F11","PIC reported a UAS off their right side while N bound at 11,500 feet 7.5 NM SW of Orlando, FL. No evasive action taken. Orange County Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-26,"05:15","2019-02-26T05:15Z","ANZ2","DEN","UAS",NA,"WOC","PIC reported a UAS 400 feet below and to the left oftheir aircraft while NW bound at 4,000 feet over Los Alamitos, CA. No evasive action taken. LA Sheriff notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-26,"06:55","2019-02-26T06:55Z","ASH5839","DEN","UAS",NA,"P50","PIC reported a UAS while ENE bound at 12,500 feet 38 NM WSW of PHX. No evasive action taken. Phoenix Airport PD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-26,"07:44","2019-02-26T07:44Z","N8199U","DEN","UAS",NA,"IXD","PIC reported a large UAS on his left side at 500 feet while on final to RWY 04 at IXD. No evasive action taken. Johnson County Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-26,"07:47","2019-02-26T07:47Z",NA,"DEN","UAS",NA,"PSP","A UAS was reported by Palm Springs Airport Fire Department at an undetermined altitude over an FBO on airport property. PSP Airport OPS notified. No aircraft involved.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-26,"08:45","2019-02-26T08:45Z","SKW3596","DEN","UAS",NA,"S56","Reported sighting a UAS with green lights and red beacon off of the right side while NNW bound at 11,000 feet, 12 NM S of Wasatch VORTAC. No evasive action taken. Salt Lake City Airport PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-26,"19:30","2019-02-26T19:30Z",NA,"NCRCC","NCR-COORDINATION","PAGED, UAS","NCRCC","FRZ UAS: USSS conducting UAS operations, AOB 800 feet, within P-56Ain the vicinity of the Ellipse until approximately 1500L. 1912 UAS activity terminated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-26,"21:03","2019-02-26T21:03Z","N928MA","DEN","UAS",NA,"SGR","Reported a UAS while on the downwind to Runway 17 at 700 feet 1 NM W of SGR. No evasive action taken. Fort Bend County Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-26,"22:28","2019-02-26T22:28Z","N976GV","DEN","UAS",NA,"GSO","Reported a UAS at same altitude while maneuvering in vicinity of GSO. PIC stopped turn to avoid UAS. LEO notification not provided.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-27,"04:10","2019-02-27T04:10Z","ENY3943","DEN","UAS",NA,"N90","Aircraft reported UAS directly below while Ebound at 3,000, 7 NM E of LGA. No evasive action taken. NYPD Aviation Unit notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-28,"02:07","2019-02-28T02:07Z","BREW51","DEN","UAS",NA,"SAT","Aircraft was 2 NM SW of SEQ (Randolph AFB) when he encountered a black UAS at 2,000. No evasive maneuver reported. Guadalupe County Sheriff office notified at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-28,"19:41","2019-02-28T19:41Z","RPA4375","NCRCC","TOI-NCR FRZ","MOR, TOI, UAS","DCA","DCA-1: DCA175002,PIC reported a black quad copter hoveringapproximately300feetin a church parking lot.Report received 15 minutes after incident. No evasiveaction taken. DCA attempted contact with Prince Georges PD. EADS contacting Bolling Air Force Base PD. DCA will file MOR.Closeout: Bolling AFB Police reported no findings after a thorough search.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-28,"20:46","2019-02-28T20:46Z","PDT4809","DEN","UAS",NA,"CLT","Reported a silver UAS passing 1,000 feet above aircraft while SW bound at 13,000 feet 30 NE of CLT. No evasive action taken. 911 notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-01,"10:12","2019-03-01T10:12Z","SWA1017","DEN","UAS",NA,"SLC","Aircraftreported a UAS,approximately1/4 mile off right side,while at 5800 feet on 4 NM final to RWY 34R to SLC.No evasive action taken. SLC ARPT PDnotified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-01,"22:43","2019-03-01T22:43Z","N812BG","DEN","UAS",NA,"PBI","PIC reported a UAS 200 feet below their aircraftoff theright side while NNE bound at 1,200 feet 1 NM NE W of Palm Beach, FL. No evasive action taken. Palm Beach Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-02,"08:55","2019-03-02T08:55Z","N38411","DEN","UAS",NA,"WOC","Aircraft reported UASat 1,500 feet, 1.5 NM NNE of RNT.No evasive action taken. Renton PD notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-02,"21:16","2019-03-02T21:16Z","DAL128","DEN","UAS",NA,"SEA","PIC reported a UAS on the left while NNW bound at 400 feet short final to SEA. No evasive action taken. Seattle Port Authority notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-03,"07:57","2019-03-03T07:57Z",NA,"DEN","UAS",NA,"P50","Tempe PDreportstheydetained an individualflying a black Maverick 4 quad-copter UAS approximately 1 NM SE of PHX.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-03,"22:38","2019-03-03T22:38Z","N816EC","DEN","UAS",NA,"ZDC","PIC reported a red UAS 200 feet above them while N bound at 1,300 feet 6 NM S of Greenville, NC. No evasive action taken. Pitt-Greenville PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-03,"22:54","2019-03-03T22:54Z","TSC640","DEN","UAS",NA,"SJU","PIC reported a small white UAS off their left side at 1,000 feet while E bound at 1,600 feet 5 NM W of San Juan, PR. No evasive action taken. San Juan PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
