"dateonly","timeonly","DATE","CALLSIGN","POD","PRIMARYCODE","SECONDARYCODES","REPORTINGFACILITY","REMARKS","MORID.CEDAR","FACILITY.CEDAR","UTCTIME.CEDAR","UTCTIME24.CEDAR","CALENDARDATE.CEDAR","NEARESTAIRPORT.CEDAR","AIRSPACECLASS.CEDAR","ACLOCATION.CEDAR","ACALTITUDE.CEDAR","ACHEADING.CEDAR","RELATIVECLOCKPOSITION.CEDAR","UASLONG.CEDAR","UASLAT.CEDAR","SUMMARY.CEDAR","QAFINDINGS.CEDAR"
2020-03-19,"15:35","2020-03-19T15:35Z","AAL2090","DEN","UAS",NA,"MCO","Aircraft observed a large white quad copter, 1/2 NM off right side at 1,100 feet while on a 3.6 NM final RWY 18R. No evasive action was taken. Orange County Sheriff notified at 407-893-3600. 1900 Orange County Sheriff Helicopter searched the area with negative results.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-19,"15:35","2020-03-19T15:35Z","JBU240","DEN","UAS",NA,"MCO","Aircraft observed a large white quad copter, 1/2 NM off right side at 1,100 feet while on a 3.6 NM final RWY 18R. No evasive action was taken. Orange County Sheriff notified at 407-893-3600.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-23,"22:00","2020-03-23T22:00Z","DAL333","DEN","UAS",NA,"MCO","Aircraft observed a white and black UAS N bound at 1,500 feet while on 6 NM final to RWY 18R at 2,500 feet. No evasive action was taken. Orange County Sheriff notified at 407-893-3606. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,"00:09","2020-03-24T00:09Z","CPZ5687","DEN","UAS",NA,"LAX","Aircraft observed a UAS off the left side while on 5 NM final for RWY 24R at 1,700 FT. No evasive action was taken. LAW ARCC notified at 340-646-4765.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,"00:09","2020-03-24T00:09Z","CPZ5687","DEN","UAS",NA,"LAX","Aircraft observed a UAS off the left side while on 5 mile final to RWY 24R at 1,700 feet. No evasive action was taken. LAX Airport Operations notified at 310-646-4265.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,"22:53","2020-03-25T22:53Z","CPZ6009","DEN","UAS",NA,"LAX","Aircraft observed a black UAS off the right side while on a 5 NM final to RWY 25L at 1,500 feet. No evasive action was taken. Police notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,"18:55","2020-03-26T18:55Z","GRYHK37","DEN","UAS",NA,"ORF","Aircraft observed a red UAS off the right side while at 3,500 feet 8 NM final to RWY 10 NGU. No evasive action was taken. VA State PD notified at 757-455-3980. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,"19:28","2020-03-26T19:28Z","LXJ533","DEN","UAS",NA,"HVN","Aircraft observed a UAS off the right side while at 1500 feet on left downwind RWY 20 HVN. No evasive action was taken. E Haven PD notified at 203-468-3820.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,"00:05","2020-04-01T00:05Z","FTH517","DEN","UAS",NA,"NUQ","Aircraft observed a 4 rotor UAS while NW bound at 800 feet 3 NM SE of NUQ, on final approach to RWY 32. No evasive action was taken. NASA Ames Research Center Dispatch notified at 650-604-5146. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-04,"04:07","2020-04-04T04:07Z",NA,"DEN","UAS",NA,"SAN","San Diego Harbor PD notified Tower personnel that a UAS with white lights had been spotted operating near the W end of the airport at departure end of RWY 27 traveling E bound . A departure delay of less than 5 minutes affected a few departures. AWO notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-06,"20:25","2020-04-06T20:25Z","AAL1331","DEN","UAS",NA,"LAX","Aircraft observed a UAS off the right side while at 1,100 feet, 2 NM final to RWY 25L LAX. No evasive action was taken. LAX ARPT Ops notified at 310-646-4265.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-12,"14:45","2020-04-12T14:45Z","AAL1806","DEN","UAS",NA,"PHL","Aircraft observed a UAS off the left side while at 3,300 feet on base leg to RWY 27R PHL. No evasive action was taken. PHL ARPT PD notified at 215-937-6963. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-22,"10:42","2020-04-22T10:42Z","CKS841","DEN","UAS",NA,"EWR","Aircraft observed a UAS off the left side while at 500 feet, 1 NM final to RWY 4R EWR. No evasive action was taken. NYPD notified at 913-961-6015. No further sightings or impact to operation. AWO notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-22,"17:10","2020-04-22T17:10Z","KATT21","DEN","UAS",NA,"MOB","Aircraft observed a UAS off the left side while at 1,200 feet on left base to RWY 15, 2 NM N of MOB. PIC took evasive action to avoid collision. Mobile County Sheriff notified at 251-208-7211. No further sightings or impact to operations. AWO notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-24,"01:07","2020-04-24T01:07Z","PCM7679","DEN","UAS",NA,"OAK","Aircraft observed a UAS S bound off the right side while W bound at 1,200 feet while on final to RWY 28L. No evasive action was taken. LEO notified at 510-667-7721.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-25,"15:45","2020-04-25T15:45Z",NA,"DEN","UAS",NA,"PDK","ATCT personnel observed a yellow UAS off the departure end of RWY 21R at 200 feet AGL. No impact to operations reported. LE notification not reported. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-26,"20:40","2020-04-26T20:40Z","XOJ551","DEN","UAS",NA,"BUR","Aircraft observed  3 white UAS while SE bound at 1,500 feet 1 NM NW of BUR on final approach to RWY 15. No evasive action was taken. LAPD Air Support notified at 213-485-2600. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-30,"14:03","2020-04-30T14:03Z",NA,"DEN","SUSPICIOUS ACTIVITY","LAW ENFORCEMENT, UAS","GEG","Local LE reported a suspicious package on the ground at 1 NM final to RWY 21 at GEG. LE using a UAS to investigate. RWY 21 operations terminated UFN. RWY 26 in use. No impact expected. AWO advised. 1544 TSOC reports suspicious package identified as a propane tank with flares taped to the outside. Package has been transported off the site for investigation and disposal. 1604 SOSC reports local LE reports device moved 15 feet into an adjacent parking lot for easier access. 1650 GEG reports local LE cleared the package and removed it from the RWY 21 final. Normal operations resumed. No impact reported. 1700 SOSC verified with local LE that device was deactivated and removed by EOD. NFA. AWO advised. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-30,"23:17","2020-04-30T23:17Z","N414ME","DEN","UAS",NA,"VNY","Aircraft observed a white quad-copter UAS off the right side at approximately 500 AGL, while on 1.5 NM final to RWY 34L VNY. No evasive action was taken. LAPD notified at 213-485-2600.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-03,"15:36","2020-05-03T15:36Z","SWA1034","DEN","UAS",NA,"TPA","Aircraft observed a quad copter UAS in front of them, passing below them while S bound at 1,500 feet 5 NM final to RWY 19L. No evasive action was taken. Hillsborough County Sheriff notified at 813-247-8200.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-07,"16:40","2020-05-07T16:40Z","N19LP","DEN","UAS",NA,"SGF","Aircraft observed a UAS pass 50 feet below while at 500 feet on 1/2 NM final approach to RWY 20 SGF. No evasive action was taken. SGF Airport Authority and Green County Sheriff notified at 417-868-4040. ATCT did not observe UAS. 1510 HQ DEN contacted SGF who reports LE is enroute, no further sightings and no impact to operations. AWO and TSOC notified.  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-10,"23:40","2020-05-10T23:40Z","UPS932","DEN","UAS",NA,"SBD","Aircraft observed a UAS pass off the left side while NE bound at 2,500 feet 6 NM final to RWY 6 at SBD. No evasive action was taken. San Bernadino County Sheriff notified at 909-252-4100. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-11,"17:00","2020-05-11T17:00Z","SWA669","DEN","UAS",NA,"DAL","Aircraft observed a UAS 500 feet below while SE bound at 2,500 feet 4 NM final to RWY 13R. No evasive action was taken. DFW DPS notified at 972-973-3210. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-12,"03:13","2020-05-12T03:13Z","N8743B","DEN","UAS",NA,"BOI","VFR Aircraft reported a near mid-air with a UAS, 100 feet off their right side while E bound at 5,000 feet on a right downwind to RWY 28R. Left turn evasive action was taken. Ada County Sheriff notified at 208-377-6790. AWO advised.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-14,"17:20","2020-05-14T17:20Z","N279J","DEN","UAS",NA,"CDW","Aircraft observed a UAS while at 700 feet, 2 NM final to RWY 22 CDW. No evasive action was taken. Fairfield PD notified. UAS was not in sight from ATCT and no further Aircraft sightings reported. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-14,"17:23","2020-05-14T17:23Z","N898JW","DEN","UAS",NA,"CDW","Aircraft observed a UAS while at 700 feet, 2 NM final to RWY 22 CDW. No evasive action was taken. Fairfield PD notified. UAS was not in sight from ATCT and no further Aircraft sightings reported. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-15,"00:30","2020-05-15T00:30Z","N33482","DEN","UAS",NA,"PVD","Aircraft observed a UAS off the left side while at 400 feet, 1/2 NM final to RWY 23 PVD. No evasive action was taken. PVD ARPT PD notified at 401-691-2247.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-15,"18:44","2020-05-15T18:44Z","SKW3662","DEN","UAS",NA,"LAN","Aircraft observed a UAS off the left side while W bound at 1,800 feet, 2.5 NM final to RWY 28 LAN. No evasive action was taken. LAN ARPT Operations notified at 517-321-8525.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-24,"23:24","2020-05-24T23:24Z",NA,"DEN","UAS",NA,"PVD","Concerned citizen reported through local LE a UAS off the departure end of RWY 05, approximate 2.5 NM NE of PVD. No other description was given. No impact to operations reported but a runway change may be affected to avoid UAS location. AWO, ATCSCC advised. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-28,"19:45","2020-05-28T19:45Z","TWY715","DEN","UAS",NA,"PWM","Aircraft observed a UAS off the left side while at 900 feet, 3 NM final to RWY 29 PWM. No evasive action was taken. S Portland PD notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-28,"23:40","2020-05-28T23:40Z","N802SP","DEN","UAS","MOR","APA","MOR reports: Aircraft observed a fixed wing UAS while on left base RWY 35L at 6,500 feet, 1/2 NM SW of APA. No evasive action was taken. Arapahoe County Sheriff notified at 303-795-4711. HQ DEN contacted APA ATCT and advised them to notify and request law enforcement and airport authority to investigate. ATCT was advised to notify DEN of any updates or further sightings.   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-29,"18:27","2020-05-29T18:27Z","JBU736","DEN","UAS",NA,"JFK","Aircraft observed a yellow UAS off the right side while at 1,700 feet, 7 NM final to RWY 22L JFK. No evasive action was taken. NY Port Authority PD notified at 713-244-8100.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-29,"20:20","2020-05-29T20:20Z","N2387U","DEN","UAS",NA,"FPR","Aircraft observed a UAS off the left side while at 400 feet, 1 NM final to RWY 10R FPR. No evasive action was taken. ST Lucie County Sheriff notified at  772-462-3302. Sheriff helicopter dispatched to area, but found no UAS, but reported multiple derelict balloons.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-29,"20:32","2020-05-29T20:32Z","SKW5283","DEN","UAS","MOR","DSM","Received MOR via email: Aircraft observed a UAS off the right side while at 1,500 feet, 1.5 NM final to RWY 31 DSM. No evasive action was taken. Des Moines PD notified at 515-223-4811. HQ DEN contacted facility and advised them to contact LEO. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-30,"18:21","2020-05-30T18:21Z","DAL1074","DEN","UAS",NA,"ELP","Aircraft observed a UAS off the right side while SW bound at 4,200 feet 1 NM NE of ELP on final approach to RWY 22. No evasive action was taken. El Paso City DPS notified at 915-849-4080. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-30,"23:15","2020-05-30T23:15Z","N243TX","DEN","UAS",NA,"SAT","Aircraft observed a red and white UAS 200 feet low while NE bound at 1,600 feet on final approach to RWY 4. No evasive action was taken. SAT Airport PD notified at 210-207-7273.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-31,"16:45","2020-05-31T16:45Z","N2240G","DEN","UAS",NA,"MIC","Aircraft observed a silver quadcopter UAS while conducting practice approaches RWY 14R at 1,800 feet, 1/2 NM SE of MIC. No evasive action was taken. Hennepin County Dispatch notified at 911. Controller advised it was near a local park and LEO were enroute to investigate.  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-03,"02:12","2020-06-03T02:12Z","N63NM","DEN","UAS",NA,"VNY","Aircraft observed a UAS off the left side while at 1,700 feet on a 3 NM final to RWY 16R. No evasive action was taken. PD AIR1 notified on frequency and investigating. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-06,"00:42","2020-06-06T00:42Z","ASH6152","DEN","UAS",NA,"MAF","Aircraft observed a UAS off the left side while at 4,000 feet on a 4 NM final to RWY 16R. No evasive action was taken. Midland County Sheriff notified at 462-688-1040.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-06,"23:28","2020-06-06T23:28Z","QXE2870","DEN","UAS",NA,"SEA","Aircraft observed a UAS after departing RWY 16L while SSE bound at 1,800 feet 3 NM SSE of SEA. No evasive action was taken. SEA airport PD notified at 206-787-5400.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-07,"19:30","2020-06-07T19:30Z","N106NK","DEN","UAS",NA,"TKI","Aircraft observed a stationary UAS 300 feet below while on left crosswind for RWY 18. No evasive action was taken. McKinney PD notified at 972-547-5100.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-13,"17:43","2020-06-13T17:43Z","EJA702","DEN","UAS",NA,"NUQ","Aircraft observed a UAS off the left side 400 feet low while NW bound at 1400 feet on short final to RWY 32L. No evasive action was taken. NASA Dispatch notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-13,"18:21","2020-06-13T18:21Z","EJA155","DEN","UAS",NA,"NUQ","Aircraft observed a grey 4 rotor UAS off the left side while NW bound at 900 feet 2 NM SE of NUQ on final to RWY 32L. No evasive action was taken. NASA Dispatch notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-13,"18:30","2020-06-13T18:30Z","SWA300","DEN","UAS",NA,"ATL","Aircraft observed a 4 rotor UAS off the right side while E bound at 150 feet 1/2 NM W of ATL on final approach to RWY 09R. No evasive action was taken. College Park PD notified at 404-766-3618. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-14,"00:35","2020-06-14T00:35Z","N737DD","DEN","UAS",NA,"MYF","Aircraft observed a UAS off the left side while W bound at 600 feet on final RWY 28L at MYF. No evasive action was taken. Law enforcement notification not repoerted.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"14:16","2020-06-17T14:16Z","N34042","NCRCC","UAS","MOR","VRB","Aircraft observed a white UAS 200 feet below aircraft on 3 NM final for VRB, RWY 2R. No evasive action was taken. No effect on operations. Vero Beach PD notified at 772--978-4600.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"02:57","2020-06-19T02:57Z","FDX3034","DEN","UAS",NA,"LAX","Aircraft observed a Quad-copter  UAS from the left side while at 1,000 feet on a 2 NM final to RWY 25L. No evasive action was taken. LEO notified at 562-421-2701.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"18:05","2020-06-20T18:05Z",NA,"DEN","UAS","MOR","FLL","Tower observed a UAS maneuvering on final to RWY 10L between 0 to 100 feet  .25 to 2 NM  W of FLL. No evasive action was taken, information broadcast on ATIS. Broward County Sheriff notified at 954-347-1962. 1837 FLL reports no other observations of UAS or impact to operations. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-26,"18:04","2020-06-26T18:04Z","CNK715","DEN","UAS",NA,"SAN","Aircraft observed a black UAS off the left side, heading S bound, while at 1,500 feet, 3 NM final to RWY 27 SAN. No evasive action was taken. San Diego PD notified at 619-531-2000.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-27,"17:25","2020-06-27T17:25Z","RDHWK74","DEN","UAS",NA,"PHF","Aircraft observed a UAS off the right side while S bound at 200 feet off the departure end of RWY 20. No evasive action was taken. Airport police notified at 757-897-9714.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-29,"18:20","2020-06-29T18:20Z","EDV4752","DEN","UAS",NA,"DTW","Aircraft observed an orange quadcopter UAS pass 150 feet below while at 2,000 feet, 4 NM final to RWY 22 DTW. No evasive action was taken. DTW PD notified at 734-942-5212.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-30,"15:25","2020-06-30T15:25Z","AAL1274","DEN","UAS",NA,"MCO","Aircraft observed a silver quad-copter UAS off the front while N bound at 1,500 feet on final for RWY 35R. The UAS was E bound at 1,400 feet. No evasive action was taken. Osceola County Sheriff Aviation Department was notified at 407-348-2222.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-30,"15:40","2020-06-30T15:40Z","N900ER","DEN","UAS",NA,"BOI","Aircraft observed a white UAS while E bound at 3,500 feet 2 NM final to RWY 10R. No evasive action was taken. Ada County Dispatch notified at 208-377-6790.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-30,"21:08","2020-06-30T21:08Z","UAL325","DEN","UAS",NA,"SJC","Aircraft observed a small fixed wing UAS while at hold short for RWY 30R operating at 200-300 feet, 1 NM S of SJC. ATCT is unable to see UAS from tower cab. No further sightings have been reported by arrivals to RWY 30L. Airport ops and San Jose PD notified at 408-277-8911. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-04,"15:36","2020-07-04T15:36Z","N818JS","DEN","UAS",NA,"WOC","Aircraft observed a UAS while NE bound in a left downwind to RWY 22 at 1800 feet 1 NM E of EAU. No evasive action was taken. Chippewa Falls Dispatch notified at 715-723-4424.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-05,"04:30","2020-07-05T04:30Z",NA,"DEN","UAS",NA,"SLC","An employee reported sighting a UAS operating between I-215 and the approach end of RWY 35 at approximately 100 to 200 feet. Salt Lake City Airport PD notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-08,"22:25","2020-07-08T22:25Z","N505SJ","DEN","UAS",NA,"CHA","Aircraft observed a UAS off the right side while at 2,100 feet, 4 NM final to RWY 2 CHA. No evasive action was taken. Chattanooga PD notified at 423-688-2525.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-08,"22:30","2020-07-08T22:30Z","N60045","DEN","UAS",NA,"CHA","Aircraft observed a UAS off the right side while at 2,100 feet, 4 NM final to RWY 2 CHA. No evasive action was taken. Chattanooga PD notified at 423-688-2525.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-09,"14:50","2020-07-09T14:50Z","CNS94","DEN","UAS",NA,"ROC","Aircraft observed a white UAS off the right side while SW bound at 1500 feet 1.5 NM FNL RWY 25. No evasive action was taken. LEO notified at 585-528-2222.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-09,"21:20","2020-07-09T21:20Z","CONN772","DEN","UAS",NA,"SFB","At approximately 2110, aircraft observed a black helicopter type UAS off the left side while departing RWY 27L at 1,000 feet. The UAS was S bound at approximately 1,000 feet, 1 NM W of SFB. No evasive action was taken. Seminole Sheriff and airport ops notified. ATCT reports that multiple aircraft in pattern also reported UAS, but were not impacted due to operating on RWY 27R. ATCT is unable to observe UAS from tower. Airport ops searching airport perimeter and Sheriff helo responding to assist in search. 2145 Sheriff helo ceased serch, negative results. No further reports of UAS. MR and AWO notified.      ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-09,"23:40","2020-07-09T23:40Z","ASH6079","DEN","UAS",NA,"PVD","Aircraft observed a UAS off the right side while at 1,500 feet, 3 NM final to RWY 23 PVD. No evasive action was taken. Warwick PD notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-12,"21:16","2020-07-12T21:16Z","NKS1027","DEN","UAS",NA,"A90","Aircraft observed a UAS off the left side while SE bound at 1000-1300 feet departure end of RWY 22R. No evasive action was taken. BOS tower elected to come off the SID's and departures were given RWY heading to avoid the area. Massachusetts PD notified at 508-820-2121. 2135 BOS tower resumed normal operations, no further sightings. AWO/TSOC/MR notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
